PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight
45443_E02001712,74024_E00042726,E02001712,E00042726,1,49,2,Single,FALSE,Employed,2,28560,FALSE,FALSE,FALSE,56
43760_E02001712,46224_E00042727,E02001712,E00042727,1,26,2,Single,FALSE,Employed,2,20130,TRUE,FALSE,FALSE,119
48605_E02001712,118931_E00042727,E02001712,E00042727,2,27,2,Single,TRUE,Employed,2,21380,FALSE,FALSE,FALSE,61
45031_E02001712,19765_E00042733,E02001712,E00042733,1,42,2,Single,FALSE,Employed,9,31070,TRUE,TRUE,FALSE,64
44552_E02001712,74440_E00042736,E02001712,E00042736,1,34,2,Single,TRUE,Employed,2,36840,TRUE,TRUE,TRUE,60
44858_E02001712,12405_E00042737,E02001712,E00042737,1,39,2,Single,FALSE,Employed,3,34870,TRUE,TRUE,FALSE,61
45445_E02001712,77519_E00042738,E02001712,E00042738,1,49,2,Single,FALSE,Employed,2,29340,TRUE,FALSE,FALSE,53
53134_E02001713,40265_E00042379,E02001713,E00042379,1,20,2,Single,FALSE,Employed,3,11760,FALSE,FALSE,TRUE,62
58146_E02001713,40265_E00042379,E02001713,E00042379,2,17,2,Single,FALSE,Employed,2,8300,FALSE,FALSE,TRUE,53
55552_E02001713,11254_E00042502,E02001713,E00042502,1,55,2,Married,FALSE,Employed,2,41200,TRUE,TRUE,FALSE,53
54684_E02001713,59846_E00042723,E02001713,E00042723,1,42,2,Married,TRUE,Employed,2,60060,TRUE,TRUE,TRUE,51
55284_E02001713,117220_E00042724,E02001713,E00042724,1,51,2,Single,FALSE,Employed,2,41840,TRUE,TRUE,TRUE,57
54171_E02001713,75884_E00042728,E02001713,E00042728,1,34,2,Married,TRUE,Employed,3,37470,TRUE,TRUE,FALSE,52
54886_E02001713,41176_E00042731,E02001713,E00042731,1,45,2,Married,FALSE,Employed,2,57390,TRUE,TRUE,FALSE,53
70273_E02001714,54319_E00042179,E02001714,E00042179,2,52,2,Single,FALSE,Employed,4,23960,TRUE,TRUE,FALSE,51
65087_E02001714,8848_E00042180,E02001714,E00042180,1,44,2,Married,TRUE,Employed,2,20560,TRUE,TRUE,FALSE,59
68837_E02001714,33732_E00042180,E02001714,E00042180,2,30,2,Married,TRUE,Employed,2,32650,TRUE,TRUE,FALSE,55
63611_E02001714,12429_E00042207,E02001714,E00042207,1,21,2,Single,FALSE,Employed,1,19490,TRUE,TRUE,FALSE,55
66585_E02001714,88690_E00042213,E02001714,E00042213,1,68,2,Married,TRUE,Employed,3,24550,TRUE,TRUE,TRUE,57
70848_E02001714,88690_E00042213,E02001714,E00042213,2,59,2,Married,TRUE,Employed,2,36350,TRUE,TRUE,FALSE,52
63670_E02001714,112951_E00175589,E02001714,E00175589,1,22,2,Single,FALSE,Employed,4,17710,FALSE,FALSE,TRUE,69
76640_E02001715,116412_E00042073,E02001715,E00042073,1,59,2,Single,FALSE,Employed,8,19490,TRUE,TRUE,FALSE,59
76037_E02001715,101830_E00042480,E02001715,E00042480,1,50,2,Single,FALSE,Employed,1,25120,TRUE,TRUE,TRUE,61
74491_E02001715,74446_E00042482,E02001715,E00042482,1,30,2,Single,FALSE,Employed,6,11360,TRUE,TRUE,FALSE,51
74179_E02001715,30757_E00042491,E02001715,E00042491,1,27,2,Single,FALSE,Employed,1,8200,TRUE,TRUE,FALSE,67
73909_E02001715,41755_E00042494,E02001715,E00042494,1,24,2,Single,FALSE,Employed,6,15800,TRUE,TRUE,TRUE,54
76193_E02001715,80600_E00042507,E02001715,E00042507,1,53,2,Single,FALSE,Unemployed,8,23530,TRUE,FALSE,TRUE,60
74012_E02001715,15657_E00042509,E02001715,E00042509,1,25,2,Single,FALSE,Employed,9,26360,FALSE,FALSE,FALSE,57
74489_E02001715,88612_E00175602,E02001715,E00175602,1,30,2,Single,FALSE,Employed,9,24180,TRUE,FALSE,TRUE,69
84758_E02001718,112519_E00042077,E02001718,E00042077,1,32,2,Single,FALSE,Employed,4,19580,TRUE,FALSE,FALSE,55
84658_E02001718,108354_E00042094,E02001718,E00042094,1,30,2,Single,FALSE,Employed,4,23940,TRUE,TRUE,FALSE,102
87931_E02001718,33583_E00042101,E02001718,E00042101,2,40,2,Single,FALSE,Employed,7,29260,TRUE,FALSE,TRUE,52
85051_E02001718,102705_E00175592,E02001718,E00175592,1,41,2,Single,FALSE,Unemployed,5,35120,FALSE,FALSE,FALSE,78
92737_E02001719,83442_E00042187,E02001719,E00042187,1,57,2,Married,TRUE,Employed,2,46300,TRUE,TRUE,FALSE,54
95289_E02001719,4321_E00042187,E02001719,E00042187,2,27,2,Single,TRUE,Employed,2,23830,TRUE,TRUE,FALSE,55
90888_E02001719,83311_E00042421,E02001719,E00042421,1,25,2,Single,FALSE,Employed,2,68480,TRUE,FALSE,FALSE,55
91389_E02001719,92314_E00042425,E02001719,E00042425,1,31,2,Single,TRUE,Employed,6,14850,TRUE,TRUE,FALSE,59
90898_E02001719,62853_E00175565,E02001719,E00175565,1,25,2,Single,FALSE,Employed,9,20750,TRUE,FALSE,TRUE,61
107167_E02001720,95189_E00042440,E02001720,E00042440,2,51,2,Single,TRUE,Employed,2,39660,TRUE,TRUE,FALSE,55
101531_E02001720,118673_E00042444,E02001720,E00042444,1,26,2,Single,FALSE,Employed,2,17630,TRUE,TRUE,TRUE,85
104049_E02001720,86779_E00042444,E02001720,E00042444,2,21,2,Single,FALSE,Employed,7,10260,FALSE,FALSE,TRUE,59
101907_E02001720,61883_E00042446,E02001720,E00042446,1,30,2,Single,FALSE,Employed,3,35640,FALSE,FALSE,FALSE,68
107033_E02001720,38045_E00042446,E02001720,E00042446,2,47,2,Single,FALSE,Employed,2,52230,TRUE,FALSE,FALSE,65
99666_E02001720,111900_E00042447,E02001720,E00042447,1,21,2,Single,FALSE,Employed,4,8160,TRUE,FALSE,FALSE,73
104370_E02001720,79551_E00042447,E02001720,E00042447,2,21,2,Single,FALSE,Employed,9,2970,TRUE,TRUE,FALSE,53
102006_E02001720,53271_E00042448,E02001720,E00042448,1,31,2,Single,FALSE,Employed,7,19300,FALSE,FALSE,TRUE,93
107145_E02001720,95735_E00042448,E02001720,E00042448,2,50,2,Single,FALSE,Employed,2,37610,TRUE,TRUE,TRUE,67
101598_E02001720,96623_E00042449,E02001720,E00042449,1,27,2,Single,FALSE,Employed,1,31090,FALSE,FALSE,FALSE,53
101649_E02001720,105156_E00042450,E02001720,E00042450,1,27,2,Single,FALSE,Employed,2,54920,TRUE,FALSE,TRUE,94
107046_E02001720,9535_E00042450,E02001720,E00042450,2,47,2,Single,FALSE,Employed,6,26180,FALSE,FALSE,TRUE,75
101616_E02001720,99362_E00042451,E02001720,E00042451,1,27,2,Single,FALSE,Employed,1,11670,TRUE,FALSE,TRUE,58
103649_E02001720,127765_E00042451,E02001720,E00042451,2,17,2,Single,FALSE,Employed,2,8740,FALSE,FALSE,FALSE,57
102806_E02001720,8368_E00042452,E02001720,E00042452,1,58,2,Single,FALSE,Employed,2,18260,TRUE,FALSE,TRUE,74
104696_E02001720,95643_E00042452,E02001720,E00042452,2,21,2,Single,FALSE,Employed,7,6760,FALSE,FALSE,FALSE,63
101091_E02001720,58033_E00042453,E02001720,E00042453,1,24,2,Single,FALSE,Employed,2,27460,FALSE,FALSE,FALSE,59
102013_E02001720,54654_E00042454,E02001720,E00042454,1,31,2,Single,FALSE,Employed,2,25700,TRUE,TRUE,TRUE,79
107034_E02001720,56896_E00042454,E02001720,E00042454,2,47,2,Single,FALSE,Employed,2,41630,TRUE,TRUE,TRUE,53
100634_E02001720,65178_E00042456,E02001720,E00042456,1,23,2,Single,FALSE,Employed,3,21630,FALSE,FALSE,TRUE,54
102194_E02001720,1060_E00042457,E02001720,E00042457,1,36,2,Single,FALSE,Employed,2,62480,FALSE,FALSE,TRUE,88
104159_E02001720,12154_E00042457,E02001720,E00042457,2,21,2,Single,FALSE,Employed,9,3770,FALSE,FALSE,TRUE,67
102140_E02001720,40920_E00042458,E02001720,E00042458,1,34,2,Single,FALSE,Employed,2,40810,TRUE,TRUE,TRUE,77
104078_E02001720,112319_E00042458,E02001720,E00042458,2,21,2,Single,FALSE,Employed,9,2390,TRUE,TRUE,FALSE,62
101751_E02001720,90100_E00042459,E02001720,E00042459,1,28,2,Single,FALSE,Employed,3,18630,FALSE,FALSE,FALSE,81
102802_E02001720,88043_E00042463,E02001720,E00042463,1,58,2,Single,FALSE,Employed,1,65560,TRUE,TRUE,FALSE,65
106516_E02001720,52844_E00042463,E02001720,E00042463,2,28,2,Single,FALSE,Employed,2,33150,TRUE,TRUE,FALSE,63
102105_E02001720,42781_E00042471,E02001720,E00042471,1,33,2,Single,FALSE,Employed,9,16770,TRUE,TRUE,FALSE,54
100766_E02001720,70924_E00042473,E02001720,E00042473,1,23,2,Single,FALSE,Employed,3,12340,FALSE,FALSE,TRUE,60
101331_E02001720,128320_E00042475,E02001720,E00042475,1,25,2,Single,FALSE,Employed,3,28310,FALSE,FALSE,FALSE,62
107086_E02001720,124782_E00042475,E02001720,E00042475,2,49,2,Single,FALSE,Employed,2,18710,TRUE,FALSE,FALSE,53
99839_E02001720,77197_E00042476,E02001720,E00042476,1,22,2,Single,FALSE,Employed,7,13020,FALSE,FALSE,FALSE,85
103891_E02001720,125359_E00042476,E02001720,E00042476,2,20,2,Single,FALSE,Employed,9,14180,FALSE,FALSE,FALSE,73
100640_E02001720,9965_E00042477,E02001720,E00042477,1,23,2,Single,FALSE,Employed,5,29080,FALSE,FALSE,TRUE,100
104268_E02001720,97809_E00042477,E02001720,E00042477,2,21,2,Single,FALSE,Employed,9,2030,FALSE,FALSE,FALSE,51
109411_E02001721,89941_E00042611,E02001721,E00042611,1,25,2,Single,FALSE,Employed,9,8420,TRUE,TRUE,FALSE,63
113993_E02001721,89941_E00042611,E02001721,E00042611,2,17,2,Single,FALSE,Employed,2,7100,FALSE,FALSE,TRUE,56
110881_E02001721,96836_E00042627,E02001721,E00042627,1,48,2,Single,TRUE,Employed,3,47620,TRUE,TRUE,TRUE,66
109149_E02001721,114446_E00042629,E02001721,E00042629,1,21,2,Single,FALSE,Employed,7,4930,TRUE,FALSE,FALSE,54
109601_E02001721,47835_E00042631,E02001721,E00042631,1,28,2,Single,FALSE,Employed,2,18000,TRUE,FALSE,FALSE,85
111809_E02001721,39806_E00042637,E02001721,E00042637,1,62,2,Single,TRUE,Employed,8,14500,TRUE,TRUE,FALSE,66
115028_E02001721,6375_E00042637,E02001721,E00042637,2,34,2,Single,TRUE,Employed,1,46290,TRUE,TRUE,FALSE,68
109709_E02001721,29316_E00042639,E02001721,E00042639,1,29,2,Single,FALSE,Employed,4,20230,FALSE,FALSE,FALSE,67
125107_E02001722,57139_E00042240,E02001722,E00042240,2,34,2,Single,TRUE,Employed,6,19010,TRUE,FALSE,FALSE,52
120185_E02001722,60883_E00042241,E02001722,E00042241,1,29,2,Single,FALSE,Employed,7,14460,TRUE,FALSE,FALSE,74
119918_E02001722,121044_E00042251,E02001722,E00042251,1,25,2,Single,FALSE,Employed,9,12850,TRUE,TRUE,FALSE,82
129451_E02001723,84256_E00042876,E02001723,E00042876,1,26,2,Single,FALSE,Employed,3,20020,FALSE,FALSE,TRUE,61
129954_E02001723,9267_E00042891,E02001723,E00042891,1,35,2,Single,TRUE,Employed,1,40380,TRUE,TRUE,FALSE,58
139325_E02001724,125959_E00042439,E02001724,E00042439,1,63,2,Single,FALSE,Employed,2,28790,TRUE,TRUE,TRUE,117
140150_E02001724,77488_E00042439,E02001724,E00042439,2,20,2,Single,FALSE,Employed,7,4490,FALSE,FALSE,FALSE,96
139080_E02001724,71649_E00042441,E02001724,E00042441,1,55,2,Single,FALSE,Employed,2,28120,TRUE,TRUE,FALSE,77
141879_E02001724,73783_E00042441,E02001724,E00042441,2,24,2,Single,FALSE,Employed,2,29970,TRUE,TRUE,FALSE,85
138066_E02001724,71684_E00042442,E02001724,E00042442,1,30,2,Single,FALSE,Employed,3,39540,FALSE,FALSE,FALSE,108
139493_E02001724,74948_E00042443,E02001724,E00042443,1,70,2,Single,TRUE,Employed,1,8120,TRUE,FALSE,TRUE,87
142375_E02001724,26991_E00042443,E02001724,E00042443,2,27,2,Single,FALSE,Employed,2,57270,TRUE,TRUE,TRUE,82
136200_E02001724,67873_E00042455,E02001724,E00042455,1,22,2,Single,FALSE,Employed,9,15150,TRUE,TRUE,FALSE,53
137594_E02001724,119748_E00042460,E02001724,E00042460,1,27,2,Single,FALSE,Employed,3,17060,TRUE,TRUE,TRUE,65
137478_E02001724,53574_E00042461,E02001724,E00042461,1,26,2,Single,TRUE,Employed,2,67840,TRUE,TRUE,TRUE,70
135567_E02001724,6951_E00042462,E02001724,E00042462,1,21,2,Single,FALSE,Employed,3,13360,TRUE,TRUE,TRUE,72
143444_E02001724,56093_E00042462,E02001724,E00042462,2,56,2,Single,FALSE,Employed,3,28940,TRUE,TRUE,FALSE,72
136914_E02001724,106435_E00042464,E02001724,E00042464,1,23,2,Single,FALSE,Employed,3,25340,TRUE,TRUE,FALSE,58
135577_E02001724,115072_E00042465,E02001724,E00042465,1,21,2,Single,FALSE,Employed,9,2940,TRUE,TRUE,FALSE,94
141002_E02001724,16659_E00042465,E02001724,E00042465,2,22,2,Single,FALSE,Employed,9,16640,TRUE,TRUE,FALSE,73
137057_E02001724,96430_E00042467,E02001724,E00042467,1,24,2,Single,FALSE,Employed,9,16610,TRUE,TRUE,FALSE,86
142164_E02001724,70528_E00042467,E02001724,E00042467,2,25,2,Single,TRUE,Employed,2,18890,TRUE,TRUE,FALSE,70
136376_E02001724,82124_E00042468,E02001724,E00042468,1,22,2,Single,FALSE,Employed,9,24720,FALSE,FALSE,FALSE,94
142714_E02001724,98720_E00042468,E02001724,E00042468,2,31,2,Single,FALSE,Employed,2,22740,FALSE,FALSE,TRUE,82
135821_E02001724,18416_E00042641,E02001724,E00042641,1,21,2,Single,FALSE,Employed,9,4520,TRUE,TRUE,TRUE,86
143335_E02001724,20211_E00042641,E02001724,E00042641,2,51,2,Single,FALSE,Employed,7,23920,FALSE,FALSE,FALSE,57
137989_E02001724,6144_E00042642,E02001724,E00042642,1,30,2,Single,FALSE,Employed,3,36750,TRUE,TRUE,FALSE,72
142134_E02001724,63646_E00042642,E02001724,E00042642,2,25,2,Single,TRUE,Employed,2,48590,FALSE,FALSE,FALSE,81
135777_E02001724,24680_E00042648,E02001724,E00042648,1,21,2,Single,FALSE,Employed,7,8830,TRUE,TRUE,FALSE,59
135884_E02001724,42350_E00042649,E02001724,E00042649,1,21,2,Single,FALSE,Employed,5,10410,FALSE,FALSE,FALSE,53
137771_E02001724,108304_E00042650,E02001724,E00042650,1,28,2,Single,FALSE,Employed,3,20740,TRUE,TRUE,TRUE,66
142656_E02001724,115253_E00042650,E02001724,E00042650,2,30,2,Single,FALSE,Employed,2,43430,FALSE,FALSE,TRUE,59
135254_E02001724,16086_E00042653,E02001724,E00042653,1,20,2,Single,FALSE,Employed,5,12360,TRUE,TRUE,FALSE,98
140341_E02001724,58852_E00042653,E02001724,E00042653,2,21,2,Single,FALSE,Employed,6,4330,FALSE,FALSE,TRUE,74
136092_E02001724,92630_E00042655,E02001724,E00042655,1,22,2,Single,FALSE,Employed,4,7640,TRUE,FALSE,FALSE,54
138318_E02001724,30901_E00042681,E02001724,E00042681,1,33,2,Single,FALSE,Employed,3,27310,TRUE,FALSE,FALSE,62
143229_E02001724,117875_E00042681,E02001724,E00042681,2,47,2,Single,FALSE,Employed,2,25610,TRUE,TRUE,FALSE,62
138265_E02001724,43548_E00042682,E02001724,E00042682,1,32,2,Single,FALSE,Employed,3,23840,TRUE,TRUE,FALSE,104
140155_E02001724,67525_E00042682,E02001724,E00042682,2,20,2,Single,FALSE,Employed,7,9030,FALSE,FALSE,FALSE,70
139462_E02001724,114487_E00042683,E02001724,E00042683,1,69,2,Single,FALSE,Employed,2,9990,TRUE,TRUE,TRUE,62
148014_E02001725,20670_E00042127,E02001725,E00042127,1,34,2,Single,FALSE,Employed,8,28810,TRUE,TRUE,FALSE,59
148121_E02001725,12863_E00042129,E02001725,E00042129,1,35,2,Single,FALSE,Employed,5,32710,TRUE,FALSE,FALSE,94
153746_E02001725,60351_E00042129,E02001725,E00042129,2,55,2,Single,FALSE,Employed,3,29640,FALSE,FALSE,FALSE,53
147699_E02001725,74356_E00042404,E02001725,E00042404,1,31,2,Single,FALSE,Employed,2,42910,FALSE,FALSE,TRUE,87
153841_E02001725,107928_E00042404,E02001725,E00042404,2,58,2,Single,FALSE,Employed,6,16120,TRUE,TRUE,TRUE,63
146836_E02001725,36092_E00042405,E02001725,E00042405,1,27,2,Single,FALSE,Employed,3,28490,TRUE,TRUE,FALSE,72
152962_E02001725,46445_E00042405,E02001725,E00042405,2,34,2,Single,FALSE,Employed,2,22920,TRUE,TRUE,TRUE,64
146881_E02001725,31064_E00042406,E02001725,E00042406,1,27,2,Single,FALSE,Employed,4,16580,TRUE,FALSE,TRUE,87.5
146294_E02001725,103144_E00042406,E02001725,E00042406,1,25,2,Single,FALSE,Employed,5,26110,TRUE,TRUE,TRUE,87.5
153159_E02001725,18544_E00042406,E02001725,E00042406,2,37,2,Single,FALSE,Employed,2,24050,FALSE,FALSE,FALSE,107
147330_E02001725,123516_E00042409,E02001725,E00042409,1,29,2,Single,FALSE,Employed,3,26330,TRUE,FALSE,TRUE,76
153850_E02001725,97183_E00042409,E02001725,E00042409,2,58,2,Single,FALSE,Unemployed,9,14600,TRUE,TRUE,TRUE,69
145994_E02001725,90230_E00042410,E02001725,E00042410,1,24,2,Single,FALSE,Employed,6,19410,FALSE,FALSE,FALSE,79
151861_E02001725,87282_E00042410,E02001725,E00042410,2,25,2,Single,FALSE,Employed,2,59590,TRUE,TRUE,TRUE,73
146052_E02001725,119989_E00042411,E02001725,E00042411,1,24,2,Single,FALSE,Employed,7,13590,TRUE,TRUE,FALSE,104
152825_E02001725,63291_E00042411,E02001725,E00042411,2,32,2,Single,FALSE,Employed,6,8550,TRUE,FALSE,FALSE,54
146609_E02001725,114534_E00042412,E02001725,E00042412,1,26,2,Single,FALSE,Employed,1,78500,FALSE,FALSE,FALSE,95
147888_E02001725,29605_E00042413,E02001725,E00042413,1,33,2,Single,FALSE,Employed,6,25220,TRUE,TRUE,FALSE,76
150623_E02001725,119639_E00042413,E02001725,E00042413,2,21,2,Single,FALSE,Employed,6,12500,TRUE,TRUE,FALSE,52
146175_E02001725,43240_E00042414,E02001725,E00042414,1,25,2,Single,FALSE,Unemployed,9,20260,TRUE,TRUE,TRUE,53
148835_E02001725,41416_E00042415,E02001725,E00042415,1,51,2,Single,FALSE,Employed,4,18600,FALSE,FALSE,FALSE,79
151755_E02001725,70027_E00042415,E02001725,E00042415,2,25,2,Single,FALSE,Employed,2,19810,FALSE,FALSE,FALSE,57
148683_E02001725,22686_E00042418,E02001725,E00042418,1,47,2,Single,FALSE,Employed,2,69060,FALSE,FALSE,FALSE,89
150530_E02001725,25387_E00042418,E02001725,E00042418,2,21,2,Single,FALSE,Employed,7,5460,FALSE,FALSE,FALSE,63
147218_E02001725,68218_E00042419,E02001725,E00042419,1,29,2,Single,FALSE,Employed,2,15570,TRUE,TRUE,FALSE,109
153755_E02001725,72864_E00042419,E02001725,E00042419,2,55,2,Single,TRUE,Employed,4,21030,FALSE,FALSE,FALSE,83
146729_E02001725,114836_E00042424,E02001725,E00042424,1,27,2,Single,FALSE,Employed,2,30420,TRUE,TRUE,TRUE,102
151363_E02001725,29818_E00042424,E02001725,E00042424,2,23,2,Single,FALSE,Employed,6,8070,TRUE,TRUE,FALSE,70
146765_E02001725,46265_E00042426,E02001725,E00042426,1,27,2,Single,FALSE,Employed,2,46180,TRUE,TRUE,TRUE,78
153004_E02001725,38455_E00042426,E02001725,E00042426,2,34,2,Single,FALSE,Employed,2,39160,FALSE,FALSE,FALSE,61
148719_E02001725,2874_E00042427,E02001725,E00042427,1,48,2,Single,FALSE,Employed,5,51840,TRUE,TRUE,TRUE,111
152681_E02001725,107961_E00042427,E02001725,E00042427,2,30,2,Single,FALSE,Employed,2,41760,TRUE,TRUE,TRUE,75
146795_E02001725,120723_E00042428,E02001725,E00042428,1,27,2,Single,FALSE,Employed,1,28070,FALSE,FALSE,TRUE,92
151970_E02001725,52842_E00042428,E02001725,E00042428,2,26,2,Single,FALSE,Unemployed,2,30090,TRUE,TRUE,FALSE,75
146088_E02001725,20555_E00042429,E02001725,E00042429,1,24,2,Single,FALSE,Employed,2,74230,TRUE,TRUE,FALSE,78
152200_E02001725,43664_E00042429,E02001725,E00042429,2,27,2,Single,FALSE,Employed,2,13290,TRUE,TRUE,TRUE,57
147559_E02001725,103184_E00042430,E02001725,E00042430,1,30,2,Single,FALSE,Employed,5,26780,TRUE,TRUE,TRUE,58
150157_E02001725,107788_E00042430,E02001725,E00042430,2,17,2,Single,FALSE,Employed,5,6170,FALSE,FALSE,TRUE,57
147631_E02001725,61760_E00042431,E02001725,E00042431,1,31,2,Single,FALSE,Employed,8,28400,FALSE,FALSE,FALSE,59
146256_E02001725,69900_E00042432,E02001725,E00042432,1,25,2,Single,FALSE,Employed,3,28910,TRUE,FALSE,FALSE,62
152183_E02001725,41009_E00042432,E02001725,E00042432,2,27,2,Single,TRUE,Employed,6,16180,TRUE,TRUE,FALSE,58
147844_E02001725,59388_E00042433,E02001725,E00042433,1,32,2,Single,FALSE,Employed,2,24610,FALSE,FALSE,TRUE,62
153398_E02001725,15838_E00042434,E02001725,E00042434,2,43,2,Single,TRUE,Employed,2,45260,FALSE,FALSE,TRUE,60
144579_E02001725,78407_E00042435,E02001725,E00042435,1,16,2,Single,FALSE,Employed,7,4930,FALSE,FALSE,TRUE,97
150377_E02001725,72532_E00042435,E02001725,E00042435,2,20,2,Single,FALSE,Employed,9,2320,TRUE,TRUE,TRUE,53
145005_E02001725,42515_E00042437,E02001725,E00042437,1,21,2,Single,FALSE,Employed,5,21930,FALSE,FALSE,FALSE,63
150394_E02001725,76595_E00042437,E02001725,E00042437,2,20,2,Single,FALSE,Employed,9,1830,TRUE,TRUE,TRUE,58
146083_E02001725,101446_E00042438,E02001725,E00042438,1,24,2,Single,FALSE,Unemployed,9,8720,TRUE,TRUE,FALSE,109
153474_E02001725,87302_E00042438,E02001725,E00042438,2,45,2,Single,TRUE,Employed,3,45300,TRUE,FALSE,TRUE,69
157206_E02001726,17205_E00042332,E02001726,E00042332,1,30,2,Single,TRUE,Employed,1,97520,TRUE,FALSE,TRUE,52
163521_E02001726,22448_E00042332,E02001726,E00042332,2,33,2,Single,TRUE,Employed,3,25170,TRUE,TRUE,FALSE,71
164149_E02001726,32468_E00042337,E02001726,E00042337,2,41,2,Single,TRUE,Employed,2,22670,TRUE,TRUE,TRUE,53
157161_E02001726,112955_E00175598,E02001726,E00175598,1,29,2,Single,FALSE,Employed,3,21380,TRUE,FALSE,FALSE,122
159888_E02001726,535_E00175598,E02001726,E00175598,1,67,6,Single,FALSE,Employed,8,11440,TRUE,TRUE,FALSE,94
162440_E02001726,535_E00175598,E02001726,E00175598,2,21,2,Single,FALSE,Employed,2,28950,TRUE,TRUE,FALSE,62
163338_E02001726,12654_E00175598,E02001726,E00175598,2,30,6,Single,FALSE,Employed,2,22000,TRUE,TRUE,TRUE,55
173834_E02001727,56978_E00042787,E02001727,E00042787,2,54,2,Single,FALSE,Employed,9,26150,TRUE,FALSE,TRUE,61
168297_E02001727,71476_E00042791,E02001727,E00042791,1,27,2,Single,FALSE,Employed,6,8860,TRUE,FALSE,TRUE,121
178471_E02001728,63463_E00042526,E02001728,E00042526,1,52,2,Single,TRUE,Employed,3,30100,FALSE,FALSE,TRUE,70
181173_E02001728,9304_E00042526,E02001728,E00042526,2,20,2,Single,FALSE,Employed,6,5490,FALSE,FALSE,TRUE,60
176937_E02001728,122631_E00042531,E02001728,E00042531,1,26,2,Single,FALSE,Employed,4,12230,TRUE,TRUE,FALSE,90
188047_E02001729,122772_E00042874,E02001729,E00042874,1,25,2,Single,FALSE,Employed,3,27170,FALSE,FALSE,FALSE,62
187417_E02001729,50685_E00042874,E02001729,E00042874,1,22,6,Single,FALSE,Unemployed,9,14660,FALSE,FALSE,FALSE,86
190404_E02001729,99969_E00042877,E02001729,E00042877,1,35,6,Single,FALSE,Employed,1,48920,TRUE,FALSE,TRUE,66
186308_E02001729,5836_E00042899,E02001729,E00042899,1,17,6,Single,FALSE,Employed,7,5010,FALSE,FALSE,TRUE,71
188468_E02001729,109004_E00042900,E02001729,E00042900,1,26,6,Single,FALSE,Employed,3,18830,FALSE,FALSE,FALSE,76.5
190435_E02001729,109004_E00042900,E02001729,E00042900,1,35,6,Single,FALSE,Employed,6,16630,FALSE,FALSE,TRUE,76.5
198071_E02001729,52433_E00042900,E02001729,E00042900,2,58,6,Single,FALSE,Employed,6,11200,TRUE,TRUE,TRUE,55
192118_E02001729,117979_E00042901,E02001729,E00042901,1,61,6,Single,FALSE,Employed,8,11750,TRUE,FALSE,FALSE,71
188200_E02001729,53449_E00175584,E02001729,E00175584,1,25,6,Single,FALSE,Unemployed,3,28790,TRUE,FALSE,FALSE,60
207189_E02001730,56665_E00042643,E02001730,E00042643,1,43,2,Single,FALSE,Employed,2,78400,TRUE,TRUE,FALSE,79.5
208034_E02001730,115073_E00042643,E02001730,E00042643,1,55,2,Single,FALSE,Employed,8,20860,TRUE,TRUE,FALSE,79.5
215523_E02001730,115073_E00042643,E02001730,E00042643,2,28,2,Single,FALSE,Employed,1,70910,TRUE,TRUE,FALSE,119
205246_E02001730,104882_E00042644,E02001730,E00042644,1,29,2,Single,FALSE,Employed,4,20390,FALSE,FALSE,FALSE,141
215826_E02001730,75208_E00042644,E02001730,E00042644,2,30,2,Single,TRUE,Employed,2,23150,TRUE,TRUE,TRUE,101
202285_E02001730,128057_E00042645,E02001730,E00042645,1,22,2,Single,FALSE,Employed,3,16340,TRUE,TRUE,FALSE,114.5
201153_E02001730,53478_E00042645,E02001730,E00042645,1,21,2,Single,FALSE,Employed,7,6660,FALSE,FALSE,FALSE,114.5
210612_E02001730,15886_E00042645,E02001730,E00042645,2,20,2,Single,FALSE,Employed,9,4010,FALSE,FALSE,FALSE,147
206249_E02001730,104871_E00042647,E02001730,E00042647,1,34,2,Single,FALSE,Employed,2,29760,TRUE,FALSE,FALSE,72
217271_E02001730,105868_E00042647,E02001730,E00042647,2,51,2,Single,FALSE,Unemployed,1,22740,TRUE,TRUE,FALSE,71
205370_E02001730,13040_E00042651,E02001730,E00042651,1,29,2,Single,FALSE,Employed,2,33000,FALSE,FALSE,TRUE,129
212386_E02001730,41188_E00042651,E02001730,E00042651,2,21,2,Single,FALSE,Employed,6,8150,TRUE,FALSE,FALSE,99
215822_E02001730,74750_E00042652,E02001730,E00042652,2,30,2,Single,FALSE,Employed,1,47470,FALSE,FALSE,TRUE,58
