PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight,income_var
8809_E02001708,36644_E00042160,E02001708,E00042160,2,35,2,Single,FALSE,Employed,6,12230,FALSE,FALSE,TRUE,59,312887952.0163647
4731_E02001708,58990_E00042164,E02001708,E00042164,1,60,2,Single,FALSE,Employed,8,18980,TRUE,TRUE,FALSE,63,237600214.64413726
7630_E02001708,111846_E00042164,E02001708,E00042164,2,22,2,Single,FALSE,Employed,7,10480,FALSE,FALSE,FALSE,70,145462031.80124226
9192_E02001708,12274_E00175572,E02001708,E00175572,2,39,2,Single,FALSE,Employed,2,29350,FALSE,FALSE,FALSE,59,189692018.4102864
1771_E02001708,113783_E00175605,E02001708,E00175605,1,25,2,Single,FALSE,Employed,4,12620,TRUE,TRUE,FALSE,56,159674759.48051944
8529_E02001708,113783_E00175605,E02001708,E00175605,2,32,2,Single,FALSE,Employed,2,26010,TRUE,TRUE,TRUE,60,142390979.97175142
34698_E02001711,2718_E00042906,E02001711,E00042906,1,33,2,Single,FALSE,Unemployed,5,35390,FALSE,FALSE,FALSE,52,144076354.4494721
33802_E02001711,46588_E00042908,E02001711,E00042908,1,18,2,Single,FALSE,Employed,5,16820,TRUE,TRUE,FALSE,57,101098441.04010025
33799_E02001711,79721_E00042909,E02001711,E00042909,1,18,2,Single,FALSE,Employed,3,10580,FALSE,FALSE,TRUE,54,273449343.15164214
34697_E02001711,101559_E00042910,E02001711,E00042910,1,33,2,Single,FALSE,Employed,2,37700,FALSE,FALSE,FALSE,58,329512647.58015734
35699_E02001711,59391_E00042912,E02001711,E00042912,1,51,2,Married,TRUE,Employed,1,69710,TRUE,TRUE,FALSE,58,316555249.1530551
35448_E02001711,123993_E00042912,E02001711,E00042912,1,47,2,Single,FALSE,Employed,1,57390,TRUE,TRUE,FALSE,56,423539860.64935046
33948_E02001711,5806_E00042918,E02001711,E00042918,1,21,2,Single,FALSE,Employed,7,5450,FALSE,FALSE,FALSE,51,97171869.64705884
35299_E02001711,72280_E00042921,E02001711,E00042921,1,45,2,Single,FALSE,Employed,9,24170,FALSE,FALSE,TRUE,76,155089303.36842096
34348_E02001711,46648_E00042923,E02001711,E00042923,1,28,2,Single,FALSE,Employed,5,17050,FALSE,FALSE,TRUE,52,184467209.16289595
34302_E02001711,60598_E00042924,E02001711,E00042924,1,28,2,Single,FALSE,Unemployed,5,15110,TRUE,FALSE,FALSE,80,319392700.49050635
40530_E02001711,61953_E00042924,E02001711,E00042924,2,54,2,Single,FALSE,Employed,9,9570,FALSE,FALSE,FALSE,51,115360501.49019605
43676_E02001712,37275_E00042713,E02001712,E00042713,1,26,2,Single,FALSE,Employed,3,27070,TRUE,TRUE,FALSE,52,378592799.8491703
50316_E02001712,32345_E00042713,E02001712,E00042713,2,54,2,Single,FALSE,Employed,9,8660,TRUE,FALSE,FALSE,67,255062415.01582992
45489_E02001712,26675_E00042717,E02001712,E00042717,1,50,2,Married,FALSE,Employed,2,26910,TRUE,TRUE,FALSE,54,363713874.21383655
43491_E02001712,103948_E00042717,E02001712,E00042717,1,24,2,Single,FALSE,Employed,9,8930,TRUE,TRUE,TRUE,61,301010374.48087424
49078_E02001712,102374_E00042717,E02001712,E00042717,2,32,2,Single,FALSE,Employed,2,36020,TRUE,TRUE,FALSE,63,257953690.98822325
45443_E02001712,74024_E00042726,E02001712,E00042726,1,49,2,Single,FALSE,Employed,2,28560,FALSE,FALSE,FALSE,56,266807594.28571433
43760_E02001712,46224_E00042727,E02001712,E00042727,1,26,2,Single,FALSE,Employed,2,20130,TRUE,FALSE,FALSE,119,298209430.1523999
48605_E02001712,118931_E00042727,E02001712,E00042727,2,27,2,Single,TRUE,Employed,2,21380,FALSE,FALSE,FALSE,61,238533848.25136614
45031_E02001712,19765_E00042733,E02001712,E00042733,1,42,2,Single,FALSE,Employed,9,31070,TRUE,TRUE,FALSE,64,400735147.19742066
44552_E02001712,74440_E00042736,E02001712,E00042736,1,34,2,Single,TRUE,Employed,2,36840,TRUE,TRUE,TRUE,60,282945208.220339
44858_E02001712,12405_E00042737,E02001712,E00042737,1,39,2,Single,FALSE,Employed,3,34870,TRUE,TRUE,FALSE,61,256360260.54644805
45445_E02001712,77519_E00042738,E02001712,E00042738,1,49,2,Single,FALSE,Employed,2,29340,TRUE,FALSE,FALSE,53,350283064.80406386
53134_E02001713,40265_E00042379,E02001713,E00042379,1,20,2,Single,FALSE,Employed,3,11760,FALSE,FALSE,TRUE,62,352286464.6483342
58146_E02001713,40265_E00042379,E02001713,E00042379,2,17,2,Single,FALSE,Employed,2,8300,FALSE,FALSE,TRUE,53,219091098.9840348
55552_E02001713,11254_E00042502,E02001713,E00042502,1,55,2,Married,FALSE,Employed,2,41200,TRUE,TRUE,FALSE,53,306125531.78519595
54684_E02001713,59846_E00042723,E02001713,E00042723,1,42,2,Married,TRUE,Employed,2,60060,TRUE,TRUE,TRUE,51,344115490.82352936
55284_E02001713,117220_E00042724,E02001713,E00042724,1,51,2,Single,FALSE,Employed,2,41840,TRUE,TRUE,TRUE,57,387638355.32581455
54171_E02001713,75884_E00042728,E02001713,E00042728,1,34,2,Married,TRUE,Employed,3,37470,TRUE,TRUE,FALSE,52,475049564.7058824
54886_E02001713,41176_E00042731,E02001713,E00042731,1,45,2,Married,FALSE,Employed,2,57390,TRUE,TRUE,FALSE,53,240832464.00580555
70273_E02001714,54319_E00042179,E02001714,E00042179,2,52,2,Single,FALSE,Employed,4,23960,TRUE,TRUE,FALSE,51,248381606.66666663
65087_E02001714,8848_E00042180,E02001714,E00042180,1,44,2,Married,TRUE,Employed,2,20560,TRUE,TRUE,FALSE,59,244148165.16656926
68837_E02001714,33732_E00042180,E02001714,E00042180,2,30,2,Married,TRUE,Employed,2,32650,TRUE,TRUE,FALSE,55,241657564.44444445
63611_E02001714,12429_E00042207,E02001714,E00042207,1,21,2,Single,FALSE,Employed,1,19490,TRUE,TRUE,FALSE,55,243551123.7037037
66585_E02001714,88690_E00042213,E02001714,E00042213,1,68,2,Married,TRUE,Employed,3,24550,TRUE,TRUE,TRUE,57,326713233.70927316
70848_E02001714,88690_E00042213,E02001714,E00042213,2,59,2,Married,TRUE,Employed,2,36350,TRUE,TRUE,FALSE,52,229439695.47511315
63670_E02001714,112951_E00175589,E02001714,E00175589,1,22,2,Single,FALSE,Employed,4,17710,FALSE,FALSE,TRUE,69,175754969.60784307
76640_E02001715,116412_E00042073,E02001715,E00042073,1,59,2,Single,FALSE,Employed,8,19490,TRUE,TRUE,FALSE,59,240013447.92518994
76037_E02001715,101830_E00042480,E02001715,E00042480,1,50,2,Single,FALSE,Employed,1,25120,TRUE,TRUE,TRUE,61,319332572.1857923
74491_E02001715,74446_E00042482,E02001715,E00042482,1,30,2,Single,FALSE,Employed,6,11360,TRUE,TRUE,FALSE,51,436978601.4117647
74179_E02001715,30757_E00042491,E02001715,E00042491,1,27,2,Single,FALSE,Employed,1,8200,TRUE,TRUE,FALSE,67,271239625.5540478
73909_E02001715,41755_E00042494,E02001715,E00042494,1,24,2,Single,FALSE,Employed,6,15800,TRUE,TRUE,TRUE,54,210582892.8371768
76193_E02001715,80600_E00042507,E02001715,E00042507,1,53,2,Single,FALSE,Unemployed,8,23530,TRUE,FALSE,TRUE,60,149575724.15254238
74012_E02001715,15657_E00042509,E02001715,E00042509,1,25,2,Single,FALSE,Employed,9,26360,FALSE,FALSE,FALSE,57,173915283.14536336
74489_E02001715,88612_E00175602,E02001715,E00175602,1,30,2,Single,FALSE,Employed,9,24180,TRUE,FALSE,TRUE,69,270059126.0869565
84758_E02001718,112519_E00042077,E02001718,E00042077,1,32,2,Single,FALSE,Employed,4,19580,TRUE,FALSE,FALSE,55,122580437.23905726
84658_E02001718,108354_E00042094,E02001718,E00042094,1,30,2,Single,FALSE,Employed,4,23940,TRUE,TRUE,FALSE,102,257400974.10211605
87931_E02001718,33583_E00042101,E02001718,E00042101,2,40,2,Single,FALSE,Employed,7,29260,TRUE,FALSE,TRUE,52,120143397.69984917
85051_E02001718,102705_E00175592,E02001718,E00175592,1,41,2,Single,FALSE,Unemployed,5,35120,FALSE,FALSE,FALSE,78,153083239.7602398
92737_E02001719,83442_E00042187,E02001719,E00042187,1,57,2,Married,TRUE,Employed,2,46300,TRUE,TRUE,FALSE,54,134685295.35290012
95289_E02001719,4321_E00042187,E02001719,E00042187,2,27,2,Single,TRUE,Employed,2,23830,TRUE,TRUE,FALSE,55,259245730.43771052
90888_E02001719,83311_E00042421,E02001719,E00042421,1,25,2,Single,FALSE,Employed,2,68480,TRUE,FALSE,FALSE,55,188898909.89898992
91389_E02001719,92314_E00042425,E02001719,E00042425,1,31,2,Single,TRUE,Employed,6,14850,TRUE,TRUE,FALSE,59,432862195.4997078
90898_E02001719,62853_E00175565,E02001719,E00175565,1,25,2,Single,FALSE,Employed,9,20750,TRUE,FALSE,TRUE,61,323454118.4699453
107167_E02001720,95189_E00042440,E02001720,E00042440,2,51,2,Single,TRUE,Employed,2,39660,TRUE,TRUE,FALSE,55,282146038.58585864
101531_E02001720,118673_E00042444,E02001720,E00042444,1,26,2,Single,FALSE,Employed,2,17630,TRUE,TRUE,TRUE,85,364732912.2689075
104049_E02001720,86779_E00042444,E02001720,E00042444,2,21,2,Single,FALSE,Employed,7,10260,FALSE,FALSE,TRUE,59,239646108.1239042
101907_E02001720,61883_E00042446,E02001720,E00042446,1,30,2,Single,FALSE,Employed,3,35640,FALSE,FALSE,FALSE,68,357419133.18700606
107033_E02001720,38045_E00042446,E02001720,E00042446,2,47,2,Single,FALSE,Employed,2,52230,TRUE,FALSE,FALSE,65,274570832.5961538
99666_E02001720,111900_E00042447,E02001720,E00042447,1,21,2,Single,FALSE,Employed,4,8160,TRUE,FALSE,FALSE,73,311215815.3348553
104370_E02001720,79551_E00042447,E02001720,E00042447,2,21,2,Single,FALSE,Employed,9,2970,TRUE,TRUE,FALSE,53,266009975.61683595
102006_E02001720,53271_E00042448,E02001720,E00042448,1,31,2,Single,FALSE,Employed,7,19300,FALSE,FALSE,TRUE,93,222078144.2730248
107145_E02001720,95735_E00042448,E02001720,E00042448,2,50,2,Single,FALSE,Employed,2,37610,TRUE,TRUE,TRUE,67,181819544.23337856
101598_E02001720,96623_E00042449,E02001720,E00042449,1,27,2,Single,FALSE,Employed,1,31090,FALSE,FALSE,FALSE,53,384331103.84615386
101649_E02001720,105156_E00042450,E02001720,E00042450,1,27,2,Single,FALSE,Employed,2,54920,TRUE,FALSE,TRUE,94,298131774.15923125
107046_E02001720,9535_E00042450,E02001720,E00042450,2,47,2,Single,FALSE,Employed,6,26180,FALSE,FALSE,TRUE,75,375912090.09009004
101616_E02001720,99362_E00042451,E02001720,E00042451,1,27,2,Single,FALSE,Employed,1,11670,TRUE,FALSE,TRUE,58,271466040.5323654
103649_E02001720,127765_E00042451,E02001720,E00042451,2,17,2,Single,FALSE,Employed,2,8740,FALSE,FALSE,FALSE,57,241886392.73182958
102806_E02001720,8368_E00042452,E02001720,E00042452,1,58,2,Single,FALSE,Employed,2,18260,TRUE,FALSE,TRUE,74,358085257.99703807
104696_E02001720,95643_E00042452,E02001720,E00042452,2,21,2,Single,FALSE,Employed,7,6760,FALSE,FALSE,FALSE,63,243522680.18433183
101091_E02001720,58033_E00042453,E02001720,E00042453,1,24,2,Single,FALSE,Employed,2,27460,FALSE,FALSE,FALSE,59,321052549.7369958
102013_E02001720,54654_E00042454,E02001720,E00042454,1,31,2,Single,FALSE,Employed,2,25700,TRUE,TRUE,TRUE,79,211563797.40344045
107034_E02001720,56896_E00042454,E02001720,E00042454,2,47,2,Single,FALSE,Employed,2,41630,TRUE,TRUE,TRUE,53,330524013.93323654
100634_E02001720,65178_E00042456,E02001720,E00042456,1,23,2,Single,FALSE,Employed,3,21630,FALSE,FALSE,TRUE,54,284139813.83647805
102194_E02001720,1060_E00042457,E02001720,E00042457,1,36,2,Single,FALSE,Employed,2,62480,FALSE,FALSE,TRUE,88,339387130.3944618
104159_E02001720,12154_E00042457,E02001720,E00042457,2,21,2,Single,FALSE,Employed,9,3770,FALSE,FALSE,TRUE,67,249990733.33333334
102140_E02001720,40920_E00042458,E02001720,E00042458,1,34,2,Single,FALSE,Employed,2,40810,TRUE,TRUE,TRUE,77,342290870.30075186
104078_E02001720,112319_E00042458,E02001720,E00042458,2,21,2,Single,FALSE,Employed,9,2390,TRUE,TRUE,FALSE,62,216735837.8635643
101751_E02001720,90100_E00042459,E02001720,E00042459,1,28,2,Single,FALSE,Employed,3,18630,FALSE,FALSE,FALSE,81,478450640.95679015
102802_E02001720,88043_E00042463,E02001720,E00042463,1,58,2,Single,FALSE,Employed,1,65560,TRUE,TRUE,FALSE,65,443003535.72115386
106516_E02001720,52844_E00042463,E02001720,E00042463,2,28,2,Single,FALSE,Employed,2,33150,TRUE,TRUE,FALSE,63,226419524.88479263
102105_E02001720,42781_E00042471,E02001720,E00042471,1,33,2,Single,FALSE,Employed,9,16770,TRUE,TRUE,FALSE,54,426283415.0943395
100766_E02001720,70924_E00042473,E02001720,E00042473,1,23,2,Single,FALSE,Employed,3,12340,FALSE,FALSE,TRUE,60,330834501.2429379
101331_E02001720,128320_E00042475,E02001720,E00042475,1,25,2,Single,FALSE,Employed,3,28310,FALSE,FALSE,FALSE,62,488065681.4383923
107086_E02001720,124782_E00042475,E02001720,E00042475,2,49,2,Single,FALSE,Employed,2,18710,TRUE,FALSE,FALSE,53,199922429.75326565
99839_E02001720,77197_E00042476,E02001720,E00042476,1,22,2,Single,FALSE,Employed,7,13020,FALSE,FALSE,FALSE,85,294645160.70028013
103891_E02001720,125359_E00042476,E02001720,E00042476,2,20,2,Single,FALSE,Employed,9,14180,FALSE,FALSE,FALSE,73,257207812.97564685
100640_E02001720,9965_E00042477,E02001720,E00042477,1,23,2,Single,FALSE,Employed,5,29080,FALSE,FALSE,TRUE,100,230422729.4848484
104268_E02001720,97809_E00042477,E02001720,E00042477,2,21,2,Single,FALSE,Employed,9,2030,FALSE,FALSE,FALSE,51,304544863.37254906
109411_E02001721,89941_E00042611,E02001721,E00042611,1,25,2,Single,FALSE,Employed,9,8420,TRUE,TRUE,FALSE,63,184242502.04813105
113993_E02001721,89941_E00042611,E02001721,E00042611,2,17,2,Single,FALSE,Employed,2,7100,FALSE,FALSE,TRUE,56,233017522.4675325
110881_E02001721,96836_E00042627,E02001721,E00042627,1,48,2,Single,TRUE,Employed,3,47620,TRUE,TRUE,TRUE,66,293455283.2634033
109149_E02001721,114446_E00042629,E02001721,E00042629,1,21,2,Single,FALSE,Employed,7,4930,TRUE,FALSE,FALSE,54,158265535.60447237
109601_E02001721,47835_E00042631,E02001721,E00042631,1,28,2,Single,FALSE,Employed,2,18000,TRUE,FALSE,FALSE,85,150958587.7310924
111809_E02001721,39806_E00042637,E02001721,E00042637,1,62,2,Single,TRUE,Employed,8,14500,TRUE,TRUE,FALSE,66,411922875.6410259
115028_E02001721,6375_E00042637,E02001721,E00042637,2,34,2,Single,TRUE,Employed,1,46290,TRUE,TRUE,FALSE,68,193659022.36611068
109709_E02001721,29316_E00042639,E02001721,E00042639,1,29,2,Single,FALSE,Employed,4,20230,FALSE,FALSE,FALSE,67,180641949.7964722
125107_E02001722,57139_E00042240,E02001722,E00042240,2,34,2,Single,TRUE,Employed,6,19010,TRUE,FALSE,FALSE,52,194797464.5550527
120185_E02001722,60883_E00042241,E02001722,E00042241,1,29,2,Single,FALSE,Employed,7,14460,TRUE,FALSE,FALSE,74,169493819.56682712
119918_E02001722,121044_E00042251,E02001722,E00042251,1,25,2,Single,FALSE,Employed,9,12850,TRUE,TRUE,FALSE,82,215676550.3763926
129451_E02001723,84256_E00042876,E02001723,E00042876,1,26,2,Single,FALSE,Employed,3,20020,FALSE,FALSE,TRUE,61,276152906.28415304
129954_E02001723,9267_E00042891,E02001723,E00042891,1,35,2,Single,TRUE,Employed,1,40380,TRUE,TRUE,FALSE,58,213286585.48094374
139325_E02001724,125959_E00042439,E02001724,E00042439,1,63,2,Single,FALSE,Employed,2,28790,TRUE,TRUE,TRUE,117,334291797.61273205
140150_E02001724,77488_E00042439,E02001724,E00042439,2,20,2,Single,FALSE,Employed,7,4490,FALSE,FALSE,FALSE,96,235596199.4627193
139080_E02001724,71649_E00042441,E02001724,E00042441,1,55,2,Single,FALSE,Employed,2,28120,TRUE,TRUE,FALSE,77,412596943.2330827
141879_E02001724,73783_E00042441,E02001724,E00042441,2,24,2,Single,FALSE,Employed,2,29970,TRUE,TRUE,FALSE,85,249085509.15966392
138066_E02001724,71684_E00042442,E02001724,E00042442,1,30,2,Single,FALSE,Employed,3,39540,FALSE,FALSE,FALSE,108,302564522.42125297
139493_E02001724,74948_E00042443,E02001724,E00042443,1,70,2,Single,TRUE,Employed,1,8120,TRUE,FALSE,TRUE,87,305182671.6385993
142375_E02001724,26991_E00042443,E02001724,E00042443,2,27,2,Single,FALSE,Employed,2,57270,TRUE,TRUE,TRUE,82,289699299.00632346
136200_E02001724,67873_E00042455,E02001724,E00042455,1,22,2,Single,FALSE,Employed,9,15150,TRUE,TRUE,FALSE,53,266948724.60087082
137594_E02001724,119748_E00042460,E02001724,E00042460,1,27,2,Single,FALSE,Employed,3,17060,TRUE,TRUE,TRUE,65,290412629.90384614
137478_E02001724,53574_E00042461,E02001724,E00042461,1,26,2,Single,TRUE,Employed,2,67840,TRUE,TRUE,TRUE,70,324549658.4057971
135567_E02001724,6951_E00042462,E02001724,E00042462,1,21,2,Single,FALSE,Employed,3,13360,TRUE,TRUE,TRUE,72,298745295.69640064
143444_E02001724,56093_E00042462,E02001724,E00042462,2,56,2,Single,FALSE,Employed,3,28940,TRUE,TRUE,FALSE,72,299218217.3513302
136914_E02001724,106435_E00042464,E02001724,E00042464,1,23,2,Single,FALSE,Employed,3,25340,TRUE,TRUE,FALSE,58,245178389.3526921
135577_E02001724,115072_E00042465,E02001724,E00042465,1,21,2,Single,FALSE,Employed,9,2940,TRUE,TRUE,FALSE,94,313889293.3539236
141002_E02001724,16659_E00042465,E02001724,E00042465,2,22,2,Single,FALSE,Employed,9,16640,TRUE,TRUE,FALSE,73,303037900.91324204
137057_E02001724,96430_E00042467,E02001724,E00042467,1,24,2,Single,FALSE,Employed,9,16610,TRUE,TRUE,FALSE,86,393365514.8016416
142164_E02001724,70528_E00042467,E02001724,E00042467,2,25,2,Single,TRUE,Employed,2,18890,TRUE,TRUE,FALSE,70,299631515.1966874
136376_E02001724,82124_E00042468,E02001724,E00042468,1,22,2,Single,FALSE,Employed,9,24720,FALSE,FALSE,FALSE,94,371340878.39167225
142714_E02001724,98720_E00042468,E02001724,E00042468,2,31,2,Single,FALSE,Employed,2,22740,FALSE,FALSE,TRUE,82,285976293.8271605
135821_E02001724,18416_E00042641,E02001724,E00042641,1,21,2,Single,FALSE,Employed,9,4520,TRUE,TRUE,TRUE,86,464151557.7154584
143335_E02001724,20211_E00042641,E02001724,E00042641,2,51,2,Single,FALSE,Employed,7,23920,FALSE,FALSE,FALSE,57,238372487.46867165
137989_E02001724,6144_E00042642,E02001724,E00042642,1,30,2,Single,FALSE,Employed,3,36750,TRUE,TRUE,FALSE,72,290436027.9929578
142134_E02001724,63646_E00042642,E02001724,E00042642,2,25,2,Single,TRUE,Employed,2,48590,FALSE,FALSE,FALSE,81,299764350.4012345
135777_E02001724,24680_E00042648,E02001724,E00042648,1,21,2,Single,FALSE,Employed,7,8830,TRUE,TRUE,FALSE,59,264403106.31209818
135884_E02001724,42350_E00042649,E02001724,E00042649,1,21,2,Single,FALSE,Employed,5,10410,FALSE,FALSE,FALSE,53,279343254.4267053
137771_E02001724,108304_E00042650,E02001724,E00042650,1,28,2,Single,FALSE,Employed,3,20740,TRUE,TRUE,TRUE,66,305262139.97669005
142656_E02001724,115253_E00042650,E02001724,E00042650,2,30,2,Single,FALSE,Employed,2,43430,FALSE,FALSE,TRUE,59,174276418.4687317
135254_E02001724,16086_E00042653,E02001724,E00042653,1,20,2,Single,FALSE,Employed,5,12360,TRUE,TRUE,FALSE,98,318310530.90679586
140341_E02001724,58852_E00042653,E02001724,E00042653,2,21,2,Single,FALSE,Employed,6,4330,FALSE,FALSE,TRUE,74,283572242.0029619
136092_E02001724,92630_E00042655,E02001724,E00042655,1,22,2,Single,FALSE,Employed,4,7640,TRUE,FALSE,FALSE,54,428133193.9902167
138318_E02001724,30901_E00042681,E02001724,E00042681,1,33,2,Single,FALSE,Employed,3,27310,TRUE,FALSE,FALSE,62,360773269.8307774
143229_E02001724,117875_E00042681,E02001724,E00042681,2,47,2,Single,FALSE,Employed,2,25610,TRUE,TRUE,FALSE,62,382050770.280275
138265_E02001724,43548_E00042682,E02001724,E00042682,1,32,2,Single,FALSE,Employed,3,23840,TRUE,TRUE,FALSE,104,240963586.3984316
140155_E02001724,67525_E00042682,E02001724,E00042682,2,20,2,Single,FALSE,Employed,7,9030,FALSE,FALSE,FALSE,70,243863020.28985506
139462_E02001724,114487_E00042683,E02001724,E00042683,1,69,2,Single,FALSE,Employed,2,9990,TRUE,TRUE,TRUE,62,327904724.0613432
148014_E02001725,20670_E00042127,E02001725,E00042127,1,34,2,Single,FALSE,Employed,8,28810,TRUE,TRUE,FALSE,59,273957499.6493279
148121_E02001725,12863_E00042129,E02001725,E00042129,1,35,2,Single,FALSE,Employed,5,32710,TRUE,FALSE,FALSE,94,314253062.18256694
153746_E02001725,60351_E00042129,E02001725,E00042129,2,55,2,Single,FALSE,Employed,3,29640,FALSE,FALSE,FALSE,53,192060290.6386066
147699_E02001725,74356_E00042404,E02001725,E00042404,1,31,2,Single,FALSE,Employed,2,42910,FALSE,FALSE,TRUE,87,409147806.6559744
153841_E02001725,107928_E00042404,E02001725,E00042404,2,58,2,Single,FALSE,Employed,6,16120,TRUE,TRUE,TRUE,63,257574268.40757805
146836_E02001725,36092_E00042405,E02001725,E00042405,1,27,2,Single,FALSE,Employed,3,28490,TRUE,TRUE,FALSE,72,348518351.93661964
152962_E02001725,46445_E00042405,E02001725,E00042405,2,34,2,Single,FALSE,Employed,2,22920,TRUE,TRUE,TRUE,64,220182580.95238096
146881_E02001725,31064_E00042406,E02001725,E00042406,1,27,2,Single,FALSE,Employed,4,16580,TRUE,FALSE,TRUE,87.5,286457215.9277505
146294_E02001725,103144_E00042406,E02001725,E00042406,1,25,2,Single,FALSE,Employed,5,26110,TRUE,TRUE,TRUE,87.5,286457215.9277505
153159_E02001725,18544_E00042406,E02001725,E00042406,2,37,2,Single,FALSE,Employed,2,24050,FALSE,FALSE,FALSE,107,259854924.1756304
147330_E02001725,123516_E00042409,E02001725,E00042409,1,29,2,Single,FALSE,Employed,3,26330,TRUE,FALSE,TRUE,76,297751124.26315796
153850_E02001725,97183_E00042409,E02001725,E00042409,2,58,2,Single,FALSE,Unemployed,9,14600,TRUE,TRUE,TRUE,69,276157942.3699914
145994_E02001725,90230_E00042410,E02001725,E00042410,1,24,2,Single,FALSE,Employed,6,19410,FALSE,FALSE,FALSE,79,265535249.69165856
151861_E02001725,87282_E00042410,E02001725,E00042410,2,25,2,Single,FALSE,Employed,2,59590,TRUE,TRUE,TRUE,73,251990279.64231348
146052_E02001725,119989_E00042411,E02001725,E00042411,1,24,2,Single,FALSE,Employed,7,13590,TRUE,TRUE,FALSE,104,226715267.20500368
152825_E02001725,63291_E00042411,E02001725,E00042411,2,32,2,Single,FALSE,Employed,6,8550,TRUE,FALSE,FALSE,54,181948054.26275328
146609_E02001725,114534_E00042412,E02001725,E00042412,1,26,2,Single,FALSE,Employed,1,78500,FALSE,FALSE,FALSE,95,417757901.3885778
147888_E02001725,29605_E00042413,E02001725,E00042413,1,33,2,Single,FALSE,Employed,6,25220,TRUE,TRUE,FALSE,76,272105482.57894737
150623_E02001725,119639_E00042413,E02001725,E00042413,2,21,2,Single,FALSE,Employed,6,12500,TRUE,TRUE,FALSE,52,329874835.14328814
146175_E02001725,43240_E00042414,E02001725,E00042414,1,25,2,Single,FALSE,Unemployed,9,20260,TRUE,TRUE,TRUE,53,345200322.4963715
148835_E02001725,41416_E00042415,E02001725,E00042415,1,51,2,Single,FALSE,Employed,4,18600,FALSE,FALSE,FALSE,79,364459375.13794225
151755_E02001725,70027_E00042415,E02001725,E00042415,2,25,2,Single,FALSE,Employed,2,19810,FALSE,FALSE,FALSE,57,344532949.8746867
148683_E02001725,22686_E00042418,E02001725,E00042418,1,47,2,Single,FALSE,Employed,2,69060,FALSE,FALSE,FALSE,89,435580961.6445351
